time,h,lat,lon,sat,3,7,4,135,131,d
13686700,0.000000,0.000000,0.000000,0.000000,64,958,22,45,955,7.00
13687242,0.000000,0.000000,0.000000,0.000000,64,955,22,49,957,0.00
13688299,0.000000,0.000000,0.000000,0.000000,66,960,20,54,957,0.00
13689187,0.000000,0.000000,0.000000,0.000000,66,955,22,57,957,0.00
13690576,0.000000,0.000000,0.000000,0.000000,67,957,22,60,956,0.00
13691379,0.000000,0.000000,0.000000,0.000000,68,954,22,63,955,4.00
13692240,0.000000,0.000000,0.000000,0.000000,68,955,21,65,955,0.00
13693060,0.000000,0.000000,0.000000,0.000000,70,955,22,63,956,0.00
13694031,0.000000,0.000000,0.000000,0.000000,70,957,20,57,958,2.00
13694825,0.000000,0.000000,0.000000,0.000000,67,955,21,52,955,0.00
13695513,0.000000,0.000000,0.000000,0.000000,65,955,22,49,957,7.00
13696243,0.000000,0.000000,0.000000,0.000000,64,958,22,48,958,0.00
13697507,0.000000,0.000000,0.000000,0.000000,65,957,22,52,957,0.00
13698183,0.000000,0.000000,0.000000,0.000000,67,957,21,52,959,0.00
13698863,0.000000,0.000000,0.000000,0.000000,66,955,23,50,955,0.00
13699428,0.000000,0.000000,0.000000,0.000000,63,955,22,46,955,0.00
13700259,0.000000,0.000000,0.000000,0.000000,61,955,22,45,955,0.00
13701048,0.000000,0.000000,0.000000,0.000000,64,955,21,49,958,0.00
13702105,0.000000,0.000000,0.000000,0.000000,63,956,22,53,956,0.00
13702677,0.000000,0.000000,0.000000,0.000000,66,954,22,54,956,0.00
13703567,0.000000,0.000000,0.000000,0.000000,67,954,22,54,955,0.00
13704311,0.000000,0.000000,0.000000,0.000000,68,957,21,51,958,0.00
13704331,0.000000,0.000000,0.000000,0.000000,65,957,22,49,955,0.00
13704367,0.000000,0.000000,0.000000,0.000000,63,956,21,45,954,0.00
13704400,0.000000,0.000000,0.000000,0.000000,60,956,22,43,954,0.00
13704546,0.000000,0.000000,0.000000,0.000000,59,956,21,42,956,5.00
13705837,0.000000,0.000000,0.000000,0.000000,59,956,20,42,955,0.00
13706597,0.000000,0.000000,0.000000,0.000000,61,956,21,48,955,0.00
13707380,0.000000,0.000000,0.000000,0.000000,65,957,21,49,957,14.00
13708101,0.000000,0.000000,0.000000,0.000000,66,957,21,50,958,11.00
13709010,0.000000,0.000000,0.000000,0.000000,65,957,21,49,958,1.00
13709678,0.000000,0.000000,0.000000,0.000000,67,956,21,50,955,11.00
13710351,0.000000,0.000000,0.000000,0.000000,64,958,22,47,955,0.00
13711251,0.000000,0.000000,0.000000,0.000000,66,894,27,59,930,453.00
13712326,0.000000,0.000000,0.000000,0.000000,65,957,21,53,956,0.00
13713507,0.000000,0.000000,0.000000,0.000000,67,956,20,52,958,1.00
13714757,0.000000,0.000000,0.000000,0.000000,69,956,21,54,956,0.00
13714788,0.000000,0.000000,0.000000,0.000000,70,956,20,54,955,0.00
13714807,0.000000,0.000000,0.000000,0.000000,70,955,22,53,955,0.00
13715499,0.000000,0.000000,0.000000,0.000000,68,954,21,50,957,0.00
13716527,0.000000,0.000000,0.000000,0.000000,65,958,21,46,958,5.00
13717560,0.000000,0.000000,0.000000,0.000000,63,955,21,44,957,0.00
13718593,0.000000,0.000000,0.000000,0.000000,63,895,26,56,931,454.00
13719625,0.000000,0.000000,0.000000,0.000000,63,894,25,56,933,454.00
13720656,0.000000,0.000000,0.000000,0.000000,63,956,22,45,954,2.00
13721685,0.000000,0.000000,0.000000,0.000000,67,958,21,49,958,0.00
13722713,0.000000,0.000000,0.000000,0.000000,68,957,21,56,956,0.00
13724021,0.000000,0.000000,0.000000,0.000000,69,958,20,56,958,9.00
13725734,0.000000,0.000000,0.000000,0.000000,72,955,22,56,957,3.00
13726949,0.000000,0.000000,0.000000,0.000000,72,957,21,60,955,16.00
13727961,0.000000,0.000000,0.000000,0.000000,70,956,20,62,957,0.00
13728780,0.000000,0.000000,0.000000,0.000000,71,954,22,64,957,0.00
13729992,0.000000,0.000000,0.000000,0.000000,72,956,22,61,956,0.00
13731076,0.000000,0.000000,0.000000,0.000000,71,955,21,59,957,12.00
13731964,0.000000,0.000000,0.000000,0.000000,68,956,21,53,955,21.00
13733426,0.000000,0.000000,0.000000,0.000000,66,956,20,51,958,23.00
13734162,0.000000,0.000000,0.000000,0.000000,65,955,21,49,955,0.00
13735219,0.000000,0.000000,0.000000,0.000000,66,955,21,54,956,0.00
13736060,0.000000,0.000000,0.000000,0.000000,66,957,21,54,956,0.00
13737240,0.000000,0.000000,0.000000,0.000000,65,958,22,49,958,0.00
13738147,0.000000,0.000000,0.000000,0.000000,65,957,21,50,956,0.00
13739422,0.000000,0.000000,0.000000,0.000000,66,958,20,54,958,0.00
13740368,0.000000,0.000000,0.000000,0.000000,68,957,21,54,956,0.00
13741927,0.000000,0.000000,0.000000,0.000000,67,954,21,52,955,2.00
13742908,0.000000,0.000000,0.000000,0.000000,66,954,21,50,956,0.00
13744147,0.000000,0.000000,0.000000,0.000000,67,954,21,49,954,2.00
13745373,0.000000,0.000000,0.000000,0.000000,66,956,22,55,955,2.00
13746336,0.000000,0.000000,0.000000,0.000000,67,954,22,56,957,21.00
13747093,0.000000,0.000000,0.000000,0.000000,68,955,22,59,955,0.00
13748200,0.000000,0.000000,0.000000,0.000000,69,955,20,58,958,0.00
13749746,0.000000,0.000000,0.000000,0.000000,69,956,21,58,955,3.00
13750557,0.000000,0.000000,0.000000,0.000000,71,953,22,56,954,0.00
13751525,0.000000,0.000000,0.000000,0.000000,74,957,20,61,956,3.00
13752424,0.000000,0.000000,0.000000,0.000000,75,955,21,65,955,0.00
13752969,0.000000,0.000000,0.000000,0.000000,73,956,20,65,955,22.00
13754532,0.000000,0.000000,0.000000,0.000000,75,955,22,62,955,0.00
13755581,0.000000,0.000000,0.000000,0.000000,74,956,21,57,958,0.00
13774200,0.000000,0.000000,0.000000,0.000000,73,957,20,58,957,0.00
13777412,0.000000,0.000000,0.000000,0.000000,76,957,23,59,957,0.00
13779323,0.000000,0.000000,0.000000,0.000000,75,954,21,55,954,0.00
13780951,0.000000,0.000000,0.000000,0.000000,74,955,22,54,957,0.00
13782760,0.000000,0.000000,0.000000,0.000000,72,955,20,56,955,6.00
13783778,0.000000,0.000000,0.000000,0.000000,74,956,21,59,957,0.00
13785769,0.000000,0.000000,0.000000,0.000000,73,954,22,61,955,0.00
13787935,0.000000,0.000000,0.000000,0.000000,72,957,21,64,954,0.00
13789917,0.000000,0.000000,0.000000,0.000000,73,954,21,63,954,0.00
13792290,0.000000,0.000000,0.000000,0.000000,75,957,20,61,956,1.00
13793824,0.000000,0.000000,0.000000,0.000000,73,955,21,55,953,26.00
13795661,0.000000,0.000000,0.000000,0.000000,69,954,21,52,956,0.00
13797518,0.000000,0.000000,0.000000,0.000000,67,957,22,51,955,13.00
13798468,0.000000,0.000000,0.000000,0.000000,68,954,22,54,956,2.00
13800375,0.000000,0.000000,0.000000,0.000000,69,954,20,55,955,7.00
13801925,0.000000,0.000000,0.000000,0.000000,68,959,20,57,958,0.00
13803639,0.000000,0.000000,0.000000,0.000000,71,957,21,59,957,0.00
13804714,0.000000,0.000000,0.000000,0.000000,69,956,21,52,957,6.00
13805714,0.000000,0.000000,0.000000,0.000000,67,896,25,59,933,453.00
13807381,0.000000,0.000000,0.000000,0.000000,68,896,26,59,931,455.00
13809129,0.000000,0.000000,0.000000,0.000000,64,956,20,46,954,0.00
13810922,0.000000,0.000000,0.000000,0.000000,61,956,20,44,955,0.00
13811876,0.000000,0.000000,0.000000,0.000000,64,955,20,45,955,0.00
13812350,0.000000,0.000000,0.000000,0.000000,65,954,20,49,955,1.00
13813299,0.000000,0.000000,0.000000,0.000000,66,958,21,50,956,3.00
13814675,0.000000,0.000000,0.000000,0.000000,68,955,21,55,955,0.00
13815934,0.000000,0.000000,0.000000,0.000000,69,955,20,52,955,0.00
13816700,0.000000,0.000000,0.000000,0.000000,65,955,21,47,956,0.00
13816730,0.000000,0.000000,0.000000,0.000000,66,894,26,59,930,454.00
13817205,0.000000,0.000000,0.000000,0.000000,66,955,20,51,955,0.00
13817948,0.000000,0.000000,0.000000,0.000000,68,956,21,51,956,1.00
13819133,0.000000,0.000000,0.000000,0.000000,64,958,20,46,958,0.00
13819776,0.000000,0.000000,0.000000,0.000000,64,956,21,46,957,0.00
13820220,0.000000,0.000000,0.000000,0.000000,62,957,21,45,957,0.00
13820596,0.000000,0.000000,0.000000,0.000000,63,954,22,45,954,0.00
13820617,0.000000,0.000000,0.000000,0.000000,67,954,20,49,956,3.00
13820640,0.000000,0.000000,0.000000,0.000000,68,955,21,52,955,0.00
13820669,0.000000,0.000000,0.000000,0.000000,66,956,21,48,956,0.00
13820693,0.000000,0.000000,0.000000,0.000000,67,954,20,50,956,2.00
13821986,0.000000,0.000000,0.000000,0.000000,70,957,21,51,956,0.00
13822784,0.000000,0.000000,0.000000,0.000000,71,954,20,51,956,0.00
13824693,0.000000,0.000000,0.000000,0.000000,68,955,21,49,955,2.00
13826178,0.000000,0.000000,0.000000,0.000000,68,954,21,48,954,0.00
13826870,0.000000,0.000000,0.000000,0.000000,72,955,23,50,955,0.00
13828355,0.000000,0.000000,0.000000,0.000000,69,954,21,47,954,0.00
13830068,0.000000,0.000000,0.000000,0.000000,65,956,20,44,955,0.00
13831808,0.000000,0.000000,0.000000,0.000000,67,955,21,47,956,0.00
13833826,0.000000,0.000000,0.000000,0.000000,67,957,20,50,956,0.00
13834602,0.000000,0.000000,0.000000,0.000000,66,957,21,47,958,0.00
13834713,0.000000,0.000000,0.000000,0.000000,64,954,22,44,954,0.00
13834741,0.000000,0.000000,0.000000,0.000000,63,956,20,44,957,2.00
13837758,0.000000,0.000000,0.000000,0.000000,67,954,21,47,957,0.00
13840993,0.000000,0.000000,0.000000,0.000000,71,956,23,49,957,0.00
13847968,0.000000,0.000000,0.000000,0.000000,72,954,20,55,957,0.00
13851285,0.000000,0.000000,0.000000,0.000000,73,954,20,57,955,30.00
13854609,0.000000,0.000000,0.000000,0.000000,75,956,20,57,956,0.00
13857859,0.000000,0.000000,0.000000,0.000000,73,955,21,56,954,0.00
13860448,0.000000,0.000000,0.000000,0.000000,72,955,22,53,954,0.00
13860482,0.000000,0.000000,0.000000,0.000000,71,954,21,53,956,0.00
13863475,0.000000,0.000000,0.000000,0.000000,72,955,20,56,956,0.00
13863510,0.000000,0.000000,0.000000,0.000000,73,956,21,56,955,24.00
13866259,0.000000,0.000000,0.000000,0.000000,75,954,20,55,955,7.00
13866295,0.000000,0.000000,0.000000,0.000000,75,959,20,54,959,0.00
13866332,0.000000,0.000000,0.000000,0.000000,76,959,21,54,959,4.00
13866367,0.000000,0.000000,0.000000,0.000000,74,958,20,51,958,0.00
13879532,0.000000,0.000000,0.000000,0.000000,69,956,20,47,957,1.00
13886938,0.000000,0.000000,0.000000,0.000000,69,956,20,46,957,4.00
13895132,0.000000,0.000000,0.000000,0.000000,71,955,21,51,955,0.00
13895214,0.000000,0.000000,0.000000,0.000000,73,957,21,50,957,0.00
13967074,0.000000,0.000000,0.000000,0.000000,74,956,20,49,956,0.00
13967083,0.000000,0.000000,0.000000,0.000000,70,955,21,47,954,0.00
13967111,0.000000,0.000000,0.000000,0.000000,73,955,21,51,957,0.00
13967817,0.000000,0.000000,0.000000,0.000000,72,956,20,54,956,1.00
14008718,0.000000,0.000000,0.000000,0.000000,72,954,22,52,955,1.00
14027982,0.000000,0.000000,0.000000,0.000000,68,956,21,47,956,3.00
14028068,0.000000,0.000000,0.000000,0.000000,65,955,20,45,955,1.00
14028367,0.000000,0.000000,0.000000,0.000000,69,893,26,56,930,452.00
14033513,0.000000,0.000000,0.000000,0.000000,66,957,20,47,957,0.00
14039793,0.000000,0.000000,0.000000,0.000000,67,959,20,48,959,0.00
14043859,0.000000,0.000000,0.000000,0.000000,68,958,21,48,958,21.00
14047687,0.000000,0.000000,0.000000,0.000000,69,957,21,51,957,0.00
14052130,0.000000,0.000000,0.000000,0.000000,67,958,20,47,959,0.00
14056833,0.000000,0.000000,0.000000,0.000000,67,956,20,47,954,0.00
14060531,0.000000,0.000000,0.000000,0.000000,70,955,20,50,957,0.00
14063035,0.000000,0.000000,0.000000,0.000000,73,955,21,51,955,0.00
14067289,0.000000,0.000000,0.000000,0.000000,76,894,27,61,931,456.00
14071930,0.000000,0.000000,0.000000,0.000000,72,895,24,56,934,455.00
14079319,0.000000,0.000000,0.000000,0.000000,68,956,20,45,956,0.00
14083848,0.000000,0.000000,0.000000,0.000000,66,956,21,44,955,8.00
14088550,0.000000,0.000000,0.000000,0.000000,65,957,21,43,956,0.00
14088922,0.000000,0.000000,0.000000,0.000000,65,956,21,43,955,0.00
14093008,0.000000,0.000000,0.000000,0.000000,67,954,21,45,954,0.00
14098718,0.000000,0.000000,0.000000,0.000000,66,955,20,44,957,0.00
14105889,0.000000,0.000000,0.000000,0.000000,67,957,20,45,955,7.00
14113423,0.000000,0.000000,0.000000,0.000000,69,954,21,48,955,0.00
14122908,0.000000,0.000000,0.000000,0.000000,72,956,21,50,956,0.00
14129785,0.000000,0.000000,0.000000,0.000000,70,957,21,48,959,0.00
14136233,0.000000,0.000000,0.000000,0.000000,67,957,21,45,958,0.00
14142197,0.000000,0.000000,0.000000,0.000000,65,955,22,44,956,0.00
14147616,0.000000,0.000000,0.000000,0.000000,64,955,22,42,955,0.00
14152898,0.000000,0.000000,0.000000,0.000000,62,956,20,40,954,11.00
14159869,0.000000,0.000000,0.000000,0.000000,61,954,21,38,956,4.00
14164816,0.000000,0.000000,0.000000,0.000000,62,956,21,41,955,0.00
14171620,0.000000,0.000000,0.000000,0.000000,67,956,20,44,957,0.00
14173594,0.000000,0.000000,0.000000,0.000000,68,958,21,48,957,0.00
14175592,0.000000,0.000000,0.000000,0.000000,71,954,22,49,954,20.00
14176893,0.000000,0.000000,0.000000,0.000000,72,958,22,50,956,0.00
14178540,0.000000,0.000000,0.000000,0.000000,71,956,20,49,957,0.00
14180303,0.000000,0.000000,0.000000,0.000000,72,955,20,55,955,0.00
14182827,0.000000,0.000000,0.000000,0.000000,73,954,21,56,954,0.00
14185173,0.000000,0.000000,0.000000,0.000000,70,957,20,52,958,0.00
14186749,0.000000,0.000000,0.000000,0.000000,69,957,20,50,958,0.00
14188033,0.000000,0.000000,0.000000,0.000000,68,957,21,50,957,0.00
14189013,0.000000,0.000000,0.000000,0.000000,69,955,20,53,955,7.00
14190156,0.000000,0.000000,0.000000,0.000000,68,954,20,48,958,0.956
14191303,0.000000,0.000000,0.000000,0.000000,95,955,20,62,955,0.00
14193244,0.000000,0.000000,0.000000,0.000000,95,955,20,62,955,0.00
14194359,0.000000,0.000000,0.000000,0.000000,96,955,21,63,955,0.00
14195488,0.000000,0.000000,0.000000,0.000000,99,956,20,67,954,0.00
14196838,0.000000,0.000000,0.000000,0.000000,100,955,22,69,955,0.00
14197518,0.000000,0.000000,0.000000,0.000000,102,956,21,71,956,0.00
14198595,0.000000,0.000000,0.000000,0.000000,102,954,21,69,957,0.00
14199710,0.000000,0.000000,0.000000,0.000000,99,955,19,67,956,0.00
14200768,0.000000,0.000000,0.000000,0.000000,93,958,20,61,956,0.00
14201328,0.000000,0.000000,0.000000,0.000000,88,957,21,57,957,0.00
14202905,0.000000,0.000000,0.000000,0.000000,85,956,20,54,957,0.00
14203941,0.000000,0.000000,0.000000,0.000000,81,956,19,50,958,32.00
14204543,0.000000,0.000000,0.000000,0.000000,85,956,21,53,954,13.00
14205795,0.000000,0.000000,0.000000,0.000000,82,955,20,50,954,10.00
14206481,0.000000,0.000000,0.000000,0.000000,79,957,20,49,955,0.00
14208252,0.000000,0.000000,0.000000,0.000000,77,956,20,46,958,0.00
14209272,0.000000,0.000000,0.000000,0.000000,75,956,21,47,957,0.00
14210688,0.000000,0.000000,0.000000,0.000000,79,954,21,49,954,0.00
14211533,0.000000,0.000000,0.000000,0.000000,83,955,20,54,954,1.00
14213055,0.000000,0.000000,0.000000,0.000000,87,954,20,55,955,0.00
14214770,0.000000,0.000000,0.000000,0.000000,87,957,19,58,958,0.00
14216073,0.000000,0.000000,0.000000,0.000000,86,955,19,60,955,1.00
14217367,0.000000,0.000000,0.000000,0.000000,89,955,20,61,954,0.00
14218772,0.000000,0.000000,0.000000,0.000000,91,958,19,67,958,0.00
14219623,0.000000,0.000000,0.000000,0.000000,93,959,20,69,958,0.00
14220682,0.000000,0.000000,0.000000,0.000000,95,959,20,70,958,0.00
14221931,0.000000,0.000000,0.000000,0.000000,94,889,26,67,931,459.00
14223247,0.000000,0.000000,0.000000,0.000000,93,889,26,67,930,457.00
14224276,0.000000,0.000000,0.000000,0.000000,89,957,21,61,956,16.00
14224351,0.000000,0.000000,0.000000,0.000000,85,953,19,55,953,0.00
14224367,0.000000,0.000000,0.000000,0.000000,82,954,20,54,954,0.00
14242878,0.000000,0.000000,0.000000,0.000000,81,955,19,52,955,0.00
14289617,0.000000,0.000000,0.000000,0.000000,82,955,20,53,955,0.00
14289635,0.000000,0.000000,0.000000,0.000000,82,957,19,56,957,0.00
14289654,0.000000,0.000000,0.000000,0.000000,85,955,20,57,954,9.00
14289672,0.000000,0.000000,0.000000,0.000000,85,955,20,55,954,0.00
14289690,0.000000,0.000000,0.000000,0.000000,83,959,20,51,957,1.00
14289708,0.000000,0.000000,0.000000,0.000000,86,955,20,55,956,23.00
14289716,0.000000,0.000000,0.000000,0.000000,88,956,20,63,955,15.00
14291188,0.000000,0.000000,0.000000,0.000000,88,956,19,68,956,0.00
14291212,0.000000,0.000000,0.000000,0.000000,90,956,20,70,958,0.00
14291235,0.000000,0.000000,0.000000,0.000000,91,957,19,71,957,0.00
14295105,0.000000,0.000000,0.000000,0.000000,94,956,20,71,956,0.00
14339858,0.000000,0.000000,0.000000,0.000000,97,955,20,75,955,11.00
14387428,0.000000,0.000000,0.000000,0.000000,99,955,20,75,954,22.00
14387648,0.000000,0.000000,0.000000,0.000000,101,954,20,77,954,1.00
14387656,0.000000,0.000000,0.000000,0.000000,103,955,19,76,957,2.00
14387720,0.000000,0.000000,0.000000,0.000000,100,954,20,73,955,0.00
14413884,0.000000,0.000000,0.000000,0.000000,95,955,20,66,954,1.00
14443608,0.000000,0.000000,0.000000,0.000000,92,954,20,60,954,0.00
14465906,0.000000,0.000000,0.000000,0.000000,86,955,19,56,955,0.00
14503144,0.000000,0.000000,0.000000,0.000000,85,955,20,55,954,0.00
14531782,0.000000,0.000000,0.000000,0.000000,86,956,20,56,955,0.00
14533977,0.000000,0.000000,0.000000,0.000000,88,956,19,56,956,0.00
14534673,0.000000,0.000000,0.000000,0.000000,84,957,19,52,958,0.00
14535466,0.000000,0.000000,0.000000,0.000000,81,958,20,50,958,1.00
14536355,0.000000,0.000000,0.000000,0.000000,79,958,19,49,958,2.00
14537031,0.000000,0.000000,0.000000,0.000000,78,956,19,46,956,0.00
14537792,0.000000,0.000000,0.000000,0.000000,83,955,20,50,956,0.00
14538347,0.000000,0.000000,0.000000,0.000000,85,956,20,54,957,0.00
14538920,0.000000,0.000000,0.000000,0.000000,88,955,19,57,956,0.00
14538965,0.000000,0.000000,0.000000,0.000000,90,955,19,59,955,0.00
14539004,0.000000,0.000000,0.000000,0.000000,91,955,21,61,959,0.00
14539038,0.000000,0.000000,0.000000,0.000000,95,955,20,66,954,8.00
14539075,0.000000,0.000000,0.000000,0.000000,94,955,20,65,955,0.00
14539109,0.000000,0.000000,0.000000,0.000000,95,955,20,66,956,0.00
14539139,0.000000,0.000000,0.000000,0.000000,94,956,19,65,958,21.00
14539159,0.000000,0.000000,0.000000,0.000000,92,955,20,64,955,0.00
14539440,0.000000,0.000000,0.000000,0.000000,86,955,19,56,956,0.00
14540200,0.000000,0.000000,0.000000,0.000000,84,958,19,54,955,0.00
14540856,0.000000,0.000000,0.000000,0.000000,82,957,20,52,957,14.00
14541381,0.000000,0.000000,0.000000,0.000000,83,959,19,52,959,26.00
14541964,0.000000,0.000000,0.000000,0.000000,84,959,19,56,959,0.00
14542444,0.000000,0.000000,0.000000,0.000000,86,957,21,59,954,0.00
14542818,0.000000,0.000000,0.000000,0.000000,84,954,18,55,955,2.00
14543342,0.000000,0.000000,0.000000,0.000000,86,955,19,54,955,0.00
14543898,0.000000,0.000000,0.000000,0.000000,87,954,20,56,954,0.00
14544425,0.000000,0.000000,0.000000,0.000000,88,954,20,61,954,0.00
14544954,0.000000,0.000000,0.000000,0.000000,90,955,20,65,955,0.00
14545678,0.000000,0.000000,0.000000,0.000000,91,954,19,66,954,0.00
14546154,0.000000,0.000000,0.000000,0.000000,92,955,20,68,956,17.00
14547402,0.000000,0.000000,0.000000,0.000000,113,956,20,66,955,9.00
14548311,0.000000,0.000000,0.000000,0.000000,113,956,20,66,955,9.00
14548803,0.000000,0.000000,0.000000,0.000000,112,957,19,68,957,0.00
14549373,0.000000,0.000000,0.000000,0.000000,112,955,18,65,956,1.00
14549872,0.000000,0.000000,0.000000,0.000000,106,954,21,60,954,0.00
14550384,0.000000,0.000000,0.000000,0.000000,101,953,19,55,954,4.00
14551034,0.000000,0.000000,0.000000,0.000000,95,953,19,52,954,10.00
14552180,0.000000,0.000000,0.000000,0.000000,92,954,20,50,954,0.00
14552929,0.000000,0.000000,0.000000,0.000000,89,954,19,47,957,0.00
14554105,0.000000,0.000000,0.000000,0.000000,85,957,18,46,955,1.00
14555192,0.000000,0.000000,0.000000,0.000000,83,955,18,44,955,0.00
14556258,0.000000,0.000000,0.000000,0.000000,82,955,19,44,955,0.00
14557340,0.000000,0.000000,0.000000,0.000000,80,953,18,43,955,8.00
14558037,0.000000,0.000000,0.000000,0.000000,79,955,18,43,954,0.00
14559462,0.000000,0.000000,0.000000,0.000000,78,956,19,42,957,0.00
14560308,0.000000,0.000000,0.000000,0.000000,77,956,18,41,957,0.00
14561296,0.000000,0.000000,0.000000,0.000000,75,957,17,41,958,12.00
14562911,0.000000,0.000000,0.000000,0.000000,76,955,19,41,956,27.00
14563618,0.000000,0.000000,0.000000,0.000000,75,955,17,40,957,0.00
14565041,0.000000,0.000000,0.000000,0.000000,73,956,19,40,954,12.00
14566101,0.000000,0.000000,0.000000,0.000000,75,953,19,39,956,1.00
14566952,0.000000,0.000000,0.000000,0.000000,75,954,18,42,954,35.00
14567864,0.000000,0.000000,0.000000,0.000000,77,955,18,46,953,0.00
14569209,0.000000,0.000000,0.000000,0.000000,79,956,18,49,954,18.00
14569996,0.000000,0.000000,0.000000,0.000000,80,953,18,51,957,10.00
14571573,0.000000,0.000000,0.000000,0.000000,82,954,18,54,954,0.00
14572520,0.000000,0.000000,0.000000,0.000000,85,956,19,55,957,4.00
14573361,0.000000,0.000000,0.000000,0.000000,89,893,24,62,930,461.00
14574286,0.000000,0.000000,0.000000,0.000000,90,888,23,62,931,453.00
14575163,0.000000,0.000000,0.000000,0.000000,94,953,18,58,955,0.00
14576155,0.000000,0.000000,0.000000,0.000000,96,958,18,61,958,0.00
14577216,0.000000,0.000000,0.000000,0.000000,98,957,18,62,956,0.00
14578506,0.000000,0.000000,0.000000,0.000000,100,953,18,63,955,0.00
14579782,0.000000,0.000000,0.000000,0.000000,99,955,20,62,954,2.00
14580804,0.000000,0.000000,0.000000,0.000000,100,955,19,63,953,27.00
14581857,0.000000,0.000000,0.000000,0.000000,96,954,19,59,954,0.00
14582861,0.000000,0.000000,0.000000,0.000000,97,953,18,58,955,0.00
14583810,0.000000,0.000000,0.000000,0.000000,96,956,19,59,955,2.00
14585174,0.000000,0.000000,0.000000,0.000000,98,955,18,59,955,0.00
14585887,0.000000,0.000000,0.000000,0.000000,101,955,19,60,953,2.00
14586906,0.000000,0.000000,0.000000,0.000000,103,954,19,59,954,21.00
14588212,0.000000,0.000000,0.000000,0.000000,100,954,18,60,954,0.00
14589199,0.000000,0.000000,0.000000,0.000000,103,953,20,60,953,0.00
14590340,0.000000,0.000000,0.000000,0.000000,101,956,20,60,954,0.00
14591354,0.000000,0.000000,0.000000,0.000000,100,955,19,58,956,0.00
14592352,0.000000,0.000000,0.000000,0.000000,100,957,19,59,956,0.00
14593040,0.000000,0.000000,0.000000,0.000000,102,956,19,61,956,0.00
14593919,0.000000,0.000000,0.000000,0.000000,106,959,20,63,956,20.00
14595126,0.000000,0.000000,0.000000,0.000000,106,883,27,66,929,452.00
14596327,0.000000,0.000000,0.000000,0.000000,110,954,19,67,956,0.00
14597372,0.000000,0.000000,0.000000,0.000000,110,954,20,67,955,0.00
14598403,0.000000,0.000000,0.000000,0.000000,111,953,18,68,953,0.00
14599432,0.000000,0.000000,0.000000,0.000000,110,954,20,67,953,0.00
14600464,0.000000,0.000000,0.000000,0.000000,110,955,20,68,954,0.00
14601497,0.000000,0.000000,0.000000,0.000000,109,956,19,68,955,4.00
14602529,0.000000,0.000000,0.000000,0.000000,112,956,20,69,955,0.00
14603557,0.000000,0.000000,0.000000,0.000000,111,955,19,69,955,0.00
14604590,0.000000,0.000000,0.000000,0.000000,110,884,25,68,931,455.00
14605625,0.000000,0.000000,0.000000,0.000000,109,957,19,67,955,0.00
14606657,0.000000,0.000000,0.000000,0.000000,108,955,18,66,956,0.00
14607686,0.000000,0.000000,0.000000,0.000000,108,958,18,66,957,0.00
14608719,0.000000,0.000000,0.000000,0.000000,110,957,18,65,956,0.00
14609918,0.000000,0.000000,0.000000,0.000000,111,954,19,66,954,0.00
14611123,0.000000,0.000000,0.000000,0.000000,112,954,20,66,954,13.00
14612323,0.000000,0.000000,0.000000,0.000000,113,954,20,65,955,20.00
14613379,0.000000,0.000000,0.000000,0.000000,113,955,19,65,955,0.00
14614408,0.000000,0.000000,0.000000,0.000000,114,953,19,64,955,0.00
14615440,0.000000,0.000000,0.000000,0.000000,114,955,19,65,954,0.00
14616472,0.000000,0.000000,0.000000,0.000000,115,954,18,64,957,2.00
14617504,0.000000,0.000000,0.000000,0.000000,117,957,19,65,955,0.00
14618536,0.000000,0.000000,0.000000,0.000000,118,953,19,66,955,0.00
14619565,0.000000,0.000000,0.000000,0.000000,117,953,20,68,953,0.00
14620597,0.000000,0.000000,0.000000,0.000000,115,953,19,66,956,0.00
14621629,0.000000,0.000000,0.000000,0.000000,114,954,19,65,955,0.00
14622661,0.000000,0.000000,0.000000,0.000000,114,954,18,65,954,18.00
14623706,0.000000,0.000000,0.000000,0.000000,113,957,19,66,957,11.00
14628814,0.000000,0.000000,0.000000,0.000000,113,957,19,66,956,0.00
14639104,0.000000,0.000000,0.000000,0.000000,114,956,20,66,956,0.00
14639148,0.000000,0.000000,0.000000,0.000000,114,950,21,67,955,0.00
14639197,0.000000,0.000000,0.000000,0.000000,116,954,18,67,956,0.00
14639210,0.000000,0.000000,0.000000,0.000000,114,954,18,67,955,0.00
14639225,0.000000,0.000000,0.000000,0.000000,115,954,21,67,954,0.00
14639264,0.000000,0.000000,0.000000,0.000000,114,954,21,67,954,2.00
14639768,0.000000,0.000000,0.000000,0.000000,114,955,20,67,955,0.00
14644573,0.000000,0.000000,0.000000,0.000000,116,954,20,69,955,0.00
14645119,0.000000,0.000000,0.000000,0.000000,118,954,20,72,953,7.00
14645688,0.000000,0.000000,0.000000,0.000000,120,957,19,73,956,0.00
14646202,0.000000,0.000000,0.000000,0.000000,121,955,20,73,954,0.00
14647286,0.000000,0.000000,0.000000,0.000000,123,954,19,73,956,0.00
14647913,0.000000,0.000000,0.000000,0.000000,123,956,19,72,956,0.00
14648683,0.000000,0.000000,0.000000,0.000000,123,955,20,71,955,0.00
14649404,0.000000,0.000000,0.000000,0.000000,120,885,25,72,933,454.00
14649882,0.000000,0.000000,0.000000,0.000000,117,883,26,71,929,451.00
14650670,0.000000,0.000000,0.000000,0.000000,115,954,19,70,954,9.00
